@relation avro_Testing_11

@attribute LOC numeric
@attribute authors_number numeric
@attribute revisions_number numeric
@attribute touched_loc numeric
@attribute total_add_lines numeric
@attribute average_add_lines numeric
@attribute max_add_lines numeric
@attribute total_churn numeric
@attribute max_churn numeric
@attribute number_fix numeric
@attribute cyclomatic_complexity numeric
@attribute average_churn numeric
@attribute days_between_commits numeric
@attribute buggy {'YES', 'NO'}

@data
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
260,1,1,260,260,260.00,260,260,260,0,17,260.00,0.00,NO
30,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
428,0,0,0,0,0.00,0,0,0,0,81,0.00,0.00,NO
972,0,0,0,0,0.00,0,0,0,0,125,0.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
562,0,0,0,0,0.00,0,0,0,0,72,0.00,0.00,NO
205,0,0,0,0,0.00,0,0,0,0,30,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
276,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
316,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
204,0,0,0,0,0.00,0,0,0,0,39,0.00,0.00,NO
133,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
285,0,0,0,0,0.00,0,0,0,0,24,0.00,0.00,NO
336,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
464,0,0,0,0,0.00,0,0,0,0,116,0.00,0.00,NO
294,0,0,0,0,0.00,0,0,0,0,52,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
266,0,0,0,0,0.00,0,0,0,0,58,0.00,0.00,NO
247,0,0,0,0,0.00,0,0,0,0,42,0.00,0.00,NO
217,0,0,0,0,0.00,0,0,0,0,30,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
476,1,1,2,1,1.00,1,0,0,0,129,0.00,0.00,NO
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
550,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
483,0,0,0,0,0.00,0,0,0,0,119,0.00,0.00,YES
140,1,1,2,1,1.00,1,0,0,0,20,0.00,0.00,NO
111,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
257,1,1,49,48,48.00,48,47,47,0,80,47.00,0.00,YES
61,1,1,50,0,0.00,0,50,50,0,2,50.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
124,1,1,124,124,124.00,124,124,124,0,3,124.00,0.00,NO
59,1,1,16,16,16.00,16,16,16,0,4,16.00,0.00,NO
32,1,1,5,5,5.00,5,5,5,0,1,5.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
53,1,1,53,53,53.00,53,53,53,0,1,53.00,0.00,NO
88,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,YES
107,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
133,1,1,25,13,13.00,13,15,15,0,9,15.00,0.00,NO
169,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
29,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
588,1,3,204,191,63.67,139,178,138,0,119,59.33,0.50,NO
162,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
110,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
111,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
154,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
403,0,0,0,0,0.00,0,0,0,0,47,0.00,0.00,YES
183,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
215,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
554,0,0,0,0,0.00,0,0,0,0,67,0.00,0.00,YES
257,0,0,0,0,0.00,0,0,0,0,37,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
102,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
403,0,0,0,0,0.00,0,0,0,0,83,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
145,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,YES
119,0,0,0,0,0.00,0,0,0,0,19,0.00,0.00,NO
108,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
91,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,YES
69,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
63,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
160,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,YES
98,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,YES
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
267,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
46,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
226,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
270,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
359,0,0,0,0,0.00,0,0,0,0,28,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
180,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
243,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
254,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
306,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
139,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
375,0,0,0,0,0.00,0,0,0,0,44,0.00,0.00,NO
75,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
222,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
61,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
194,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
124,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
87,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
65,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
144,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
134,0,0,0,0,0.00,0,0,0,0,19,0.00,0.00,NO
117,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
62,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
89,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
68,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
522,1,1,2,1,1.00,1,0,0,0,18,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
247,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
42,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
117,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,YES
61,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
92,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
93,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
84,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
82,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
172,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,YES
143,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
66,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
66,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
77,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
137,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
130,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,YES
79,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
81,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
98,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
115,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
180,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
118,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
132,1,2,160,148,74.00,74,136,68,0,12,68.00,0.00,NO
95,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,YES
88,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
120,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,YES
